overall,wage_eur,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
55,1000,1,66,24,45,45,54,66,50,21,40,52,29,46,27,30,51,37,68,65,53,45,76,25,65,58,76,20,50,54,46,31,38,41,54,58,56
55,1000,1,63,35,53,51,50,58,41,28,51,63,31,49,36,36,61,48,61,64,63,52,62,53,59,62,56,31,58,49,35,50,39,49,51,47,58
55,1000,1,65,42,50,55,52,59,37,37,48,60,40,53,35,42,51,56,67,63,59,58,52,51,57,62,60,42,52,49,54,51,48,41,58,50,53
55,1000,1,64,24,36,49,54,62,35,18,50,43,21,49,29,19,37,42,61,66,60,45,69,38,67,53,69,23,52,50,22,29,33,42,50,60,56
55,1000,1,65,34,38,55,57,51,45,32,52,34,28,56,41,39,35,49,68,63,59,55,75,32,58,55,47,35,53,55,46,41,47,42,56,59,58
55,1000,1,64,32,46,55,53,49,62,35,40,43,25,52,56,26,47,53,66,62,64,53,74,30,60,57,41,27,56,47,46,37,34,37,58,58,52
55,1000,1,63,55,39,48,19,55,30,58,61,41,41,47,33,31,28,45,65,62,51,55,55,54,68,45,70,51,26,13,52,54,64,44,14,13,19
55,1000,1,62,41,53,56,55,55,49,33,56,59,43,53,49,45,53,57,63,61,58,60,64,54,56,58,53,41,57,53,52,50,51,54,56,55,52
55,5000,1,67,50,50,55,36,44,36,52,46,62,38,55,36,33,53,54,65,68,53,49,72,60,60,53,41,40,38,38,53,48,42,40,30,36,35
55,2000,1,79,52,39,58,24,57,27,60,49,46,36,55,31,33,30,51,80,79,84,46,84,44,75,59,58,46,48,23,51,48,59,50,26,16,17
55,2000,1,56,31,38,42,53,60,32,26,56,43,37,37,32,32,38,43,54,57,50,39,63,42,62,61,58,29,65,49,26,37,41,44,45,61,58
55,6000,1,69,53,38,43,28,65,26,57+2,59+1,50+2,42+2,34,31,29,38,54+2,63,73,52,44,56,58+5,73,57,73,41,55,36,51,34,52,40,17,25,19
55,1000,1,80,48,48,56,43,58,44,52,30,55,44,51,40,32,43,54,79,81,84,33,78,52,49,71,55,35,50,19,52,49,43,55,50+8,55,43
55,1000,1,67,54,39,56,21,46,33,57,54,46,37,52,32,30,32,53,69,66,75,49,73,53,67,64,43,49,27,11,58,42,60,50,27,14,12
55,1000,1,78,27,42,53,50,57,49,27,42,43,26,53,37,27,42,49,81,75,66,49,57,26,66,67,56,22,47,55,48,40,35,48,47,54,48
55,1000,1,65,41,50,54,49,62,41,40+1,41,60,37,53+4,30,37,56+1,55+3,64,65,51,52,67,45,65,60,60,38,68,46,48,43,39,47,50,53,49
55,3000,1,65,36,51,55,54,56,43,25,55,59,34,52,40,38,58,58,66,64,59,53,70,53,55,57,57,37,53,55,48,44,44,43,56,52,49
55,1000,1,69,56,49,56,23,45,47,60,31,57,51,57,44,36,41,53,71,67,61,41,77,66,37,35,56,39,33,25,61,46,51,45,21,22,23
55,2000,1,67,22,43,39,56,64,46,16,57,44,26,30,41,48,47,48,69,66,48,46,56,37,72,61,69,15,55,54,27,32,37,51,57,56,55
55,1000,1,49,25,28,33,54,64,23,23,54,28,26,29,29,29,25,33,55,44,36,41,57,35,71,40,81,15,48,47,21,33,36,39,54,57,55
55,4000,1,82,47,48,58,28,45,53,44,42,47,41,57,48,39,44,56,80,84,74,37,75,59,40,52,48,40,29,23,51,51,54,45,33,24,23
55,1000,1,72,47,49,55,43,58,48,52,43,55,36,53,31,32,51,49,71,72,75,51,72,47,63,64,57,38,54,38,53,47,44,48,55,39,31
55,1000,1,59,54,37,52,23,66,30,54,56,43,44,51,33,31,29,53,57,61,52,48,57,58,61,55,74,52,62,14,54,44,58,45,27,15,20
55,1000,1,56,51,50,62,30,56,39,51,37,52,41,61,41,52,48,62,37,72,71,52,62,57,60,72,61,49,21,37,52,61,51,45,21,32,27
55,1000,1,65,44,52,56,54,53,41,33,54,60,49,54,40,44,59,58,67,64,60,54,67,66,56,58,49,42,58,46,59,48,50,41,61,50,60
55,1000,1,63,41,52,57,47,60,46,32,51,59,40,58,39,44,58,53,69,58,60,54,61,58,64,63,58,40,62,48,60,48,47,46,42,49,52
55,1000,1,67,35,54,56,47,52,42,32,55,61,28,54,37,38,56,56,66,67,53,54,81,46,64,54,47,31,58,46,43,60,40,42,46,44,53
55,3000,1,66,30,37,52,54,64,48,31,57+13,36,32,52,33,34,28,44,67,65,68,51-9,75,26,61,64,71+10,27,46,55-2,42,38,27,39,54+2,53-5,51-4
55,1000,1,71,42,53,59,44,62,45,31,48,62,34,59,46,45,58,58,74,68,65,56,60,62,58,63,58,41,70,40,55,43,61,42,35,53,51
55,3000,1,68,37,43,53,52,62,53,39,43,44,31,54,40,28,35,45,69,68,65,51,71,43,65,64,56,24,73,50,48,41,34,40,49,58,57
55,1000,1,66,45,53,54,50,55,42,37,57,59,45,52,40,47,60,52,65,67,57,61,66,64,60,55,55,42,55,47,50,51,50,48,43,54,55
55,2000,1,66,50,59,54,39,61,49,53,50,63,48,52,54,48,66,56,67,65,57,48,57,49,50,52,72,43,45,31,48,60,50,61,32,45,42
55,1000,1,70,28,32,55,54,58,49,24,45,27,29,53,26,27,24,53,73,68,66,55,64,24,64,60,59,30,50,51,53,32,37,53,51,61,60
55,1000,1,71,47,49,55,36,60,48,43,55,52,34,56,43,38,46,52,74,69,59,52,54,55,54,62,67,53,43,42,49,51,36,53,26,36,39
55,2000,1,69,54,40,54,27,63,38,61,49,44,40,52,51,40,31,54,68,69,57,54,70,49,76,93,60,48,29,31,46,40,60,57,21,23,24
55,1000,1,75,21,32,37,52,66,22,17,50,41,25,24,18,20,37,42,77+16,74+24,62,51,66,27,70,65,70,20,55,49,28,31,21,46,49,57,55
55,1000,1,52,41,56,57,48,44,46,39,37,67,35,54,44,44,56,61,59,46,57,51,77,52,57,31,52,34,35,52,51,53,43,54,40,57,51
55,1000,1,55,57,41,52,32,57,33,62,55,51,39,49,35,32,35,51,56,54,63,56,68,51,75,63,62,56,34,21,51,41,68,48,44,23,25
55,1000,1,62,44,50,63,32,42,45,46,32,51,43,60,62,46,47,64,65,60,75,53,75,49,73,49,38,36,34,31,40,55,48,55,37,29,23
55,1000,1,83,29,42,50,50,62,46,26,43,45,27,47,28,30,39,48,83,83,66,47,67,31,57,68,63,27,52,48,46,39,40,38,49,52,53
55,2000,1,71,53,48,55,16,41,47,57,47,51,46,54,43,32,44,52,72,71,57,54,86,48,59,53,36,51,34,12,56,50,54,49,11,15,13
55,2000,1,74,41,53,57,26,39,40,39,26,64,41,52,44,36,56,56,70,77,75,40,86,45,33,52,32,37,43,26,52,51,41,57,30,21,27
55,1000,1,57,51,42,53,55,56,28,52,55,51,49,50,39,29,40,53,60,55,64,48,66,51,63,53,60,50,48,40,54,48,53,51,58,60,59
55,1000,1,76,55,48,59,31,48,56,54,36,46,42,59,45,48,38,54,77,75,74,42,81,66,47,50,49,50,45,30,48,52,50,46,33,28,27
55,1000,1,55,40,50,53,51,63,38,32,53,56,36,52,41,42,60,52,54,55,60,51,64,58,66,63,63,37,61,49,52,48,43,47,50,52,56
55,1000,1,64,27,42,32,53,60,40,19,46,50,27,27,33,28,46,32,63,65,41,54,41,42,59,52,68,28,52,52,23,35,39,44,54,56,54
55,2000,1,67,42,51,55,46,58,48,43,49,53,35,53,47,42,50,52,71,64,75,53,57,39,58,62,59,42,52,45,49,52,47,47,50,42,47
55,1000,1,59,33,41,56,53,49,51,35,47,43,31,59,32,31,29,49,66,54,57,54,74,30,58,60,41,28,52,51,42,39,37,42,50,56,63
55,4000,1,64,45,52,54,48,54,43,35,45,60,34,51,38,37,53,53,66,62,58,53,73,54,63,67,42,60,65+20,42,53,54,42,43,57,43,47
55,2000,1,71,53,39,48,21,55,31,60,59,40,42,41,41,31,31,48,73,70,69,51,68,44,66,59,61,45,30,18,54,51,59,44,22,13,11
55,1000,1,71,47,50,56,29,47,53,46,37,47,42,54,40,39,49,56,72,71,63,45,78,59,83,44,47,35,43,30,54,56,47,50,32,24,25
55,1000,1,54,52,43,62,45,48,47,58,54,40,20,64,40,45,40,57,65,45,59,53,79,56,62,49,46,45,50,54,58,49,38,54,33,47,48
55,3000,1,63,48,55,60,41,56,49,51,47,59,49,60,52,51,57,58,62,64,63,52,70,47,58,65,53,42,51,32,52,54,50,55,45,41,44
55,1000,1,69,47,49,54,34,58,50,47,41,54,41,54,39,42,49,51,65,73,61,56,65,51,52,62,61,44,45,29,44,45,51,53,43,26,29
55,1000,1,63,46,49,55,53,64,37,48,47,56,29,54,33,33,50,55,62,64,54,52,68,50,63,71,64,43,53,54,48,55,38,42,53,56,51
55,1000,1,80,45,51,54,33,55,50,42,53,54,54,54,46,35,49,55,78,81,52,36,60,59,45,50,65,34,41,15,52,53,48,45,48,25,24
55,1000,1,74,27,54,50,49,59,59,24,35,55,21,52,49,27,56,34,75,74,71,48,83,33,56,60,62,25,51,48,34,52,38,49,52,52,51
55,1000,1,66,44,53,57,47,59,46,44,41,59,39,55,40,37,56,57,67,65,66,50,73,50,59,70,58,38,47,37,45,52,41,51,53,50,48
55,2000,1,73,26,48,50,50,51,53,23,42,51,18,47,34,35,49,49,72,73,58,48,76,24,60,56,49,27,49,51,48,44,40,37,49,53,52
55,1000,1,61,32,46,53,54,58,35,28,49,59,30,53,22,29,55,55,62,60,47,38,66,36,74,64,58,37,46,55,32,37,33,48,52,56,53
55,3000,1,71,47,49,56,23,45,50,51,30,51,36,56,38,33,46,54,72,70,53,48,76,45,49,52,45,41,37,21,51,51,48,48,20,25,24
55,2000,1,69,28,36,43,54,64,47,27,44,33,24,45,30,27,29,31,62,75,50,52,77,26,67,64,68,29,54,60,37,38,32,34,51,58,52
55,2000,1,57,47,54,52,44,62,51,49,52,58,39,50,45,42,56,53,56,57,56,51,62,46,68,65,62,43,56,48,51,56,56,47,38,43,51
55,2000,1,58,44,55,56,53,54,43,41,53,63,32,59,45,44,55,52,52,63,56,51,56,54,63,56,51,39,57,43,48,59,52,49,60,54,47
55,1000,1,55,26,29,31,56,63,28,19,55,32,23,25,28,29,26,31,57,54,42,43,60,40,73,66,68,24,46,49,28,27,35,47,52,64,59
55,1000,1,70,45,52,59,35,38,56,46,38,54,45,58,46,35,45,56,69,70,74,39,74,46,58,32,40,39,34,23,54,55,42,52,43,36,24
55,1000,1,76,55,35,50,21,60,34,59,49,37,37,49,36,28,26,43,78,74,67,52,67,54,69,62,73,50,25,18,50,43,57,52,22,16,10
55,1000,1,65,52,53,61,34,58,48,47,38,63,40,57,43,41,53,63,63,66,69,57,68,56,44,63,56,64,58,21,44,48,43,50,41,35,31
55,2000,1,55,28,30,32,56,61,30,26,49,29,28,25,30,25,27,33,57,53,48,43,55,33,65,64,63,24,50,52,33,35,39,38,53,63,61
55,1000,1,72,55,39,51,17,51,30,58,46,43,38,53,35,30,32,43,69,74,56,52,68,58,68,52,60,49,25,12,52,48,61,49,18,10,12
55,1000,1,73,57,39,60,20,54,30,60,45,42,49,62,40,27,30,55,71,75,65,52,69,53,51,54,63,60,31,10,35,51,55,48,26,14,17
55,1000,1,59,37,51,52,52,58,40,32,57,63,32,51,35,38,51,55,58,60,53,51,52,53,64,45,62,34,61,54,37,50,41,47,45,51,62
55,1000,1,76,43,51,52,42,58,53+4,41+12,53,55+1,33,49+3,51+11,34,50-2,51+9,77+14,75+12,57,43-4,82,51,55,69+15,50+13,39,65+12,46,51-5,47+5,47,43,35,43,45
55,2000,1,71,41,49,55,31,46,45,40,33,54,38,52,41,35,45,48,73,70,80,62,78,46,77,61,41,36,32,20,52,51,47,43,46,27,22
55,1000,1,61,31,42,51,55,57,47,28,44,44,31,48,41,39,39,52,66,57,61,49,58,34,58,55,61,31,51,50,41,39,41,41,54,60,59
55,1000,1,61,50,35,46,31,73,25,51,61,42,34,41,41,31,22,56,63,59,47,45,39,55,68,60,83,45,65,44,55,44,44,44,32,16,17
55,2000,1,51,43,59,55,41,54,50,43,44,69,40,51,53,48,59,59,47,55,62,46,58,52,52,49,62,35,43,23,41,57,47,53,50,42,45
55,2000,1,67,54,49,60,31,49,55,54,40,51,46,61,53,39,40,57,65,68,64,43,69,70,45,45,54,40,41,16,48,49,56,51,45,25,26
55,1000,1,57,39,54,52,52,56,48,30,47,62,32,48,42,43,53,55,56,58,58,54,69,48,60,57,58,45,48,48,48,53,54,57,52,56,54
55,1000,1,58,34,35,52,60,47,40,34,47,30,34,59,40,40,32,33,61,55,59,52,87,30,61,61,34,32,59,59,49,36,44,39,55,67,70
55,1000,1,62,31,34,36,57,57,46,23,51,32,32,29,33,34,34,32,64,61,58,53,65,48,67,63,54,28,53,60,27,28,41,43,59,55,53
55,3000,1,62,33,35,42,58,55,44,30,46,29,27,37,39,33,30,39,69,57,58,53,70,35,57,58,52,34,56,51,48,42,41,41,58,65,63
55,1000,1,68,42,55,59,54,52,54,42,61,64,41,59,38,52,58,58,69,67,65,52,64,42,58,38,57,42,54,58,46,41,43,42,42,61,58
55,2000,1,76,23,37,53,50,59,50+7,21,43-3,41+6,20,48,32,30,22,51+9,73+5,79+14,75,49-4,75,21,64,61-7,47,23,86,51+1,48+10,33,35,36,50,50-2,56+4
55,2000,1,65,32,44,50,55,54,45,27,52,50,22,49,29,33,41,48,67,64,59,56,54,39,58,62,53,35,46,53,43,43,38,39,54,58,59
55,1000,1,74,48,37,51,54,52,43,48,52,49,31,52,38,33,32,48,75,74,54,48,51,48,56,48,54,48,50,53,56,16,59,42,55,56,52
55,1000,1,82,53,41,59,18,64,42,57,35,41,41,56,33,27,27,57,81,82,79,44,78,53,76,78,59,42,54,17,54,56,62,50,20,12,15
55,1000,1,65,56,45,59,24,47,52,59,35,43,50,59,40,43,37,59,63,66,57,54,73,64,42,45,56,41,30,20,54,48,58,46,22,25,23
55,1000,1,64,34,49,54,52,63,39,29,48,59,33,51,38,39,49,53,65,64,64,57,68,47,58,66,63,29,58,50,35,49,46,40,58,50,43
55,2000,1,67,51,47,59,34,47,36,54,49,57,34,59,40,32,44,57,68,66,66,51,67,49,68,53,52,51,23,29,44,46,57,51,28,38,34
55,1000,1,71,52,42,57,26,55,34,55,53,47,46,56,47,38,38,53,69,72,70,46,68,48,68,54,57,51,48,17,53,44,55,58,28,24,20
55,3000,1,66,37,50,56,53,64,37,31,53,60,32,49,42,38,52,60+7,69,64,68+11,53,72,51,57,75,61,38,60,49,42,48,40,59+16,52,56,55
55,1000,1,61,34,47,49,55,58,37,33,48,56,34,45,38,36,50,47,63,60,56,61,73,43,58,52,59,28,62,43,37,44,37,37,61,57,60
55,3000,1,53,30,30,39,55,60,28,25,54,33,34,35,27,27,30,40,54,53,44,50,53,42,66,64,62,26,46,52,28,30,44,58,55,58,56
55,1000,1,64,33,51,53,49,62,55,25,46,58,26,50,38,27,56,55,66,63,56,52,65,38,62,64,63,42,58,46,46,42,39,44,48,51,52
55,1000,1,63,30,39,52,54,66,46,26,53,42,34,49,41,29,37,48,64,63,67,56,62,33,56,61,71,33,62,55,45,30,32,41,50,58,57
55,1000,1,52,26,33,31,55,59,28,19,60,47,30,26,23,18,34,33,50,54,40,41,41,42,49,48,71,23,47,51,23,18,27,52,53,60,53
55,1000,1,71,47,55,58,42,40,38,46,42,64,42,58,58,35,68,59,72,71,68,38,56,54,54,35,38,42,48,37,51,53,52,54,41,44,47
55,1000,1,59,37,51,50,52,60,45,33,55,62,31,47,40,39,52,54,57,60,52,54,48,45,51,48,66,34,61,50,38,45,49,42,49,56,51
55,1000,1,63,34,44,50,53,59,39,31,50,54,39,48,28,43,51,51,65,61,49,52,55,41,61,59,62,28,51,55,29,31,49,48,49,56,52
55,2000,1,76,54,40,51,26,49,32,57,51,48,39,49,40,33,32,50,74,77,56,54,67-1,55,65,54,53,47,29,16,51,44,64,49,32,21,20
55,1000,1,63,32,54,47,48,67,39,23,38,65,28,40,45,46,59,50,62,63,67,49,56,49,58,72,70,32,53,42,45,48,43,37,56,51,39
55,1000,1,48,56,34,43,30,67,23,59,64,43,53,39,33,24,21,49,47,49,51,45,34,56,29,62,79,50,55,24,56,42,51,45,41,16,20
55,1000,1,48,47,49,57,43,50,31,46,51,61,35,57,36,30,54,53,45,51,66,51,61,47,70,64,48,49,33,40,53,51,57,43,44,44,33
55,4000,1,68,41,54,51,51,54,45,35,47,60,39,46,40,35,61,49,69,67,73,51,72,53,59,58,47,41,63,50,49,53,45,51,46,58,51
55,1000,1,56,39,44,56,52,66,53,34,57,46,34,56,27,31,26,60,54,57,51,51,49,51,73,62,67,41,66,48,41,52,40,38,47,57,58
55,2000,1,83,36,46,57,47,64,52,39,43,52,34,54,26,34,55,53,83,83,74,51,87,32,76,64,69,33,48,48,46,31,33,39,43,50,48
55,2000,1,74,39,47,47,49,67,34,32,53,60,32,45,37,32,52,41,73,74,65,53,65,50,65,60,74,40,60,45,54,41,43,43,52,50,43
55,1000,1,67,54,45,54,19,58,27,55,53,49,52,52,51,51,44,53,66,67,65,49,63,55,67,58-7,60,51,52,14,53,52,51,55,17,15,16
55,1000,1,76,27,33,57,54,57,44,23,42,29,24,57,32,33,29,45,69,81,82,54,73,27,62,65,55,29,53,55,49,34,38,36,56,57,51
55,2000,1,68,38,47,61,34,53,49,34,35,49,44,60,38,39,40,53,70,66,72,73,75,47,38,60,47,34,64,24,43,51,47,41,48,26,36
55,2000,1,70,26,35,50,54,65,52,23,48,29,28,46,44,20,29,51,71,70,61,47,63,30,71,64,73,22,46,50,38,36,32,35,60,54,53
55,1000,1,54,23,27,31,58,59,21,16,49,29,29,23,20,26,23,33,55,53,41,48,54,33,69,55,64,21,48,52,28,32,37,35,68,55,53
55,1000,1,61,31,34,40,58,59,31,27,53,40,24,35,34,28,35,41,65,58,47,47,69,38,75,59,60,29,53,58,32,29,43,45,50,64,68
55,2000,1,63,27,55,47,50,66,57,23,41,68,23,39,35,31,58,46,61,64,82,51,52,39,69,56,74,25,60,38,29,41,34,41,46,62,55
55,1000,1,68,54,37,54,19,52,32,56,53,39,42,53,35,31,26,51,69,68,60,52,75,60,63,57,56,47,32,14,53,49,57,48,13,17,16
55,1000,1,53,26,29,29,55,66,27,25,51,28,24,22,28,24,31,29,51,54,42,51,50,35,68,59,76,17,49,48,29,33,35,39,52,61,62
55,2000,1,73,28,35,49,57,49,47,26,38,32,22,47,31,34,27,34,60,84,82,50,84,29,87,58,42,29,45,47,43,33,30,56,67,59,59
55,1000,1,76,50,49,56,53,73,37,43,49,56,44,55,37,34,54,52,74,77,65,52,66,65,74,87,69,56,65,56,31,51,44,57,48,57,54
55,2000,1,69,46,52,55,48,66,46,49,46,58,36,51,46,37,56,55,67,71,69,57,67,45,70,70,70,41,52,51,55,52,43,54,50,46,42
55,1000,1,63,45,49,53,50,59,54,44,49,54,43,52,43,35,52,52,64,63,62,51,56,47,60,65,57,47,54,45,42,38,37,46,46,55,53
55,1000,1,53,27,46,54,53,64,49,25,41,53,28,54,38,31,45,50,52,54,64,53,61,27,64,69,66,26,55,52,42,36,39,51,51,60,55
55,0,1,60,35,40,47,56,65,42,41,65,45,26,50,30,32,35,40,65,55,58,49,42,29,61,56,76,26,48,54,46,36,33,36,51,58,64
55,1000,1,66,40,53,55,37,54,45,32,45,60,31,52,34,36,59,53,65,66,64,56,69,50,60,52,55,45,54,38,53,52,40,37,32,36,41
55,1000,1,70,45,49,55,28,38,52,49,38,54,40,56,38,35,47,55,69,71,56,44,60,52,43,49,36,31,28,18,49,44,46,44,39,23,22
55,1000,1,79,53,34,45,18,69,38,50,50,38,30,41,39,29,28,39,78,79,54,58,80,68,72,66,79,49,47,14,52,26,54,41,12,17,16
55,1000,1,64,42,56,57,38,56,55,41,32,58,36,53,38,40,59,60,66,63,66,46,70,45,30,61,64,43,37,44,45,59,43,43,39,35,34
55,1000,1,64,26,49,51,52,64,43,21,44,58,32,48,43,41,49,51,63,65,58,44,71,26,62,55,72,32,57,55,42,41,34,49,45,59,58
55,1000,1,46,55,41,49,18,58,33,58,62,46,39,48,30,25,38,49,44,48,49,51,51,51,62,46,74,54,34,13,60,48,55,53,11,17,11
55,2000,1,53,55,33,48,25,68,27,62,64,37,47,49,29,24,20,48,51,55,53,46,37,52,66,62,80,49,46,19,46,43,54,58,21,20,21
55,1000,1,67,51,51,58,52,67,47,46,60,55,47,57,44,42,48,61,71,64,60,47,60,61,62,55,75,51,64,56,54,53,50,51,48,51,49
55,3000,1,40,44,49,51,57,73,59,43,59,47,40,52,57,40,42,54,39,41,34,55,55,47,53,66,81,41,68,60,40,48,56,54,59,54,51
55,1000,1,69,48,48,55,49,69,51,43,37,48,42,50,47,35,44,55,71,67,69,53,81,60,62,69,70,52,67,50,42,49,36,42,50,50,52
55,1000,1,32,50,60,59,48,47,55,55,57,60,55,58,60,64,61,65,33,32,48,51,56,44,46,36,50,41,51,43,60,63,53,66,50,48,40
55,1000,1,49,52,57,53,52,49,63,48,40,55,50,51,62,68,52,54,53,45,59,53,58,56,51,52,51,54,41,52,51,56,67,57,50,57,57
55,1000,1,33,35,35,28,53,67,27,33,57,41,39,22,30,27,35,32,30,35,30,51,29,49,58,57,79,23,54,52,44,37,37,43,53,54,52
55,1000,1,53,36,48,49,54,62,53+3,28,54,53,29,46+5,31,32,50,50+2,53,53,55,54,64,55,61,54,68-4,32,59,53,45+23,42,42,52-1,55+4,53,56
55,5000,1,68,39,52,59,40,50,58,32,44,53,38,58,40,36,53,56,65,70,71,57,69,54,65,32,58,36,50,40,52,48,50,41,28,48,43
55,2000,1,50,25,41,42,55,66,25,21,44,59,22,36,28,24,42,43,37,60,45,56,67,32,65,66,75,25,46,56,26,34,41,51,49,62,57
55,2000,1,63,39,58,64,48,57,58,36,40,66,43,66,45,41,63,64,64,63,60,61,61,44,39,66,62,35,38,52,47,49,43,68,55,43,38
55,2000,1,58,24,40,31,58,59,41,18,41,45,29,23,27,29,40,33,57,59,40,44,66,39,71,65,57,20,52,50,22,34,35,42,57,66,67
55,1000,1,34,36,48,43,56,51,39,35,39,62,27,41,35,42,45,47,35,34,35,47,54,37,34,33,62,41,50,54,24,40,43,57,60,59,55
55,1000,1,72,27,35,46,55,64,47,25,38,34,26,46,28,33,22,37,72,72,64,53,57,29,64,67,61,22,66,46,41,39,36,42,63,57,57
54,1000,1,59,39,48,54,53,52,42,32,46,57,33,54,39,34,50,52,62,57,49,56,72,53,61,52,48,39,59,53,41,44,41,46,51,55,57
54,1000,1,70,54,38,58,22,39,26,58,44,49,40,55,31,27,25,54,71,69,76,52,80,51,62,45,39,50,26,17,53,46,57,45,26,19,11
54,1000,1,66,47,50,55,35,58,43,45,45,55,44,53,42,45,50,56,68,65,60,53,57,49,40,59,62,47,52,35,49,50,48,48,32,35,38
54,1000,1,84,44,46,54,42,48,38,47,48,55,31,51,35,30,47,47,81,87,74,54,84,47,59,54,41,38,57,43,48,43,43,37,46,36,35
54,1000,1,65,48,49,59,32,45,41,45,38,58+9,43,62+10,44,31,46+3,55+5,62,67,60,38,72,51,48+10,50+2,46,50,33,15,56,49,54,47,51,27,20
54,1000,1,68,40,57,52,38,44,46,35,40,62,41,50,53,42,59,51,70,66,54,45,79,54,56,44,45,37,39,21,41,61,47,60,43,41,49
54,1000,1,64,42,54,59,44,57,46,41,46,61,47,58,48,46,54,61,62,65,65,45,68,49,59,55,63,34,44,29,47,54,45,58,45,48,53
54,1000,1,63,43,56,54,41,48,43,40,46,64,48,50,56,50,59,60,55,69,55,47,67,53,56,53,46,36,43,30,37,55,56,56,41,45,47
54,1000,1,65,33,41,48,54,51,45,25,54,41,36,44,42,30,30,42,64,65,69,54,73,46,69,51,56,38,33,53,50,50,21,47,53,57,54
54,1000,1,64,40,47,54,53,51,51,26,41,48,23,54,69,69,41,51,69,60,55,45,69,58,59,53,51,57,47,53,43,34,35,48,54,57,51
54,3000,1,68,52,39,46,22,54,33,58,58,44,48,43,40,30,35,45,67,68,60,48,61,45,66,34-4,68,45,39,16,51,43,58,45,17,20,15
54,1000,1,68,51,53,61,50,63,51,48,62,58,45,62,51,49,56,61,69,68,61,49,67,59,73,55,68,50,60,52,53,43,48,58,53,43,45
54,1000,1,83,48,45,58,34,47,42,47,32,48,42,57,49,43,42,54,86,81,76,36,72,53,45,46,47,45,47,19,51,45,45,41,45,33,32
54,1000,1,59,24,38,32,51,64,27,19,52,53,27,29,21,29,41,31,62,57,39,44,35,38,66,55,77,16,41,46,29,25,33,40,50,55,53
54,1000,1,58,50,38,52,19,57,29,52,60,40,43,54,45,30,30,51,55,61,54,53,42,46,60,59,64,47,35,10,56,51,67,44,18,16,12
54,1000,1,53,57,38,47,22,53,33,61,52,39,36,44,38,30,31,42,55-3,52,60,55,65,58,62,51,60,50,38,25,60,46,67,54,18,15,15
54,1000,1,55,37,57,58,38,47,54,35,39,63,40,57,49,36,53,56,53,57,56,53,81,47,54,38,51,27,47,36,37,60,46,58,34,42,41
54,2000,1,60,54,38,53,24,50,29,56,56,45,38,49,33,29,30,51,63,58,72,47,70,54,62,52,55,54,31,12,51,45,64,47,27,19,18
54,1000,1,69,51,39,50,19,59,28,51,53,46,38,48,41,32,28,52,69,69,53,48,56,54,69,58,71,50,26,18,50,45,62,46,14,16,15
54,3000,1,73,34,46,54,49,64,45,29,49,52,26,53,34,25,50,52,72,73,66,52,60,42,69,60,67,36,59,47,45,44,32,49,49,51,50
54,1000,1,79,32,47,60,31,40,50,24,36,49,29-2,56,52,42,46,53,77,81+1,92,59,78,41,64,55,33,38,35,35+4,48,40,28,50,41,19+5,20
54,1000,1,65,26,37,53,54,49,41,22,44,36,22,51,31,32,31,50,67,63,63,53,79,24,63,55,44,30,49,52,45,40,34,36,51,58,61
54,1000,1,64,47,48,56,28,47,53,49,35,49,44,53,39,41,43,58,69,60,68,41,74,57,39,51,51,33,33,23,51,48,53,42,26,31,31
54,1000,1,69,49,44,57,22,51,41,56,51,44,41,57,57,48,38,52,70,69,68,53,72,45,57,53,55,37,38,17,51,48,55,49,21,18,14
54,1000,1,66,54,40,48,17,47,28,56,52,47,43,45,35,30,32,48,68,65,50,55,69,49,64,50,50,53,31,15,52,47,68,45,12,12,18
54,2000,1,57,35,50,55,50,62,41,28,49,58,31,51,40,35,54,53,55,59,78,50,64,51,67,47,66,33,71,46,38,49,45,41,50,52,56
54,1000,1,67,51,52,54,40,49,39,50,46,58,39,48,44,38,53,57,69,66,63,50,72,49,54,55,51,58,35,32,52,57,50,52,41,39,45
54,3000,1,74,53,43,57,19,47,28,55,52,49,47,58,51,31,36,52,72,75,61,48,70,55,55,59,47,51,28,12,41,53,58,50,15,18,18
54,3000,1,65,40,52,54,52,57,34,27,44,65,35,47,44,55,64,54,64,66,74,52,78,59,64,57,59,50,51,47,39,37,56,39,55,54,50
54,1000,1,56,28,39,50,51,53,53,26,45,41,26,50,37,29,28,48,59,54,58,50,50,27,54,67,48,26,48,53,47,34,32,38,49,52,55
54,4000,1,60,29,35,51,56,45,48,29,47,28,24,54,30,29,28,41,68,54,59,56,54,29,57,63,33,22,50,49,45,40,36,36,60,58,56
54,1000,1,66,35,51,48,45,61,33,27,44,62,32,43,35,38,61,44,66,66,76,50,72,49,71,89,50,34,52,44,50,49,45,52,44,46,45
54,1000,1,61,27,35,36,53,60,31,22,49,46,28,33,24,28,30,29,63,60,48,49,67,40,72,62,59,26,57,52,21,26,38,36,54,55,52
